2026-07-02,21:29:45,maceta2,100,128,81,,81,1993.75,0.0222,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion | Tierra seca (Raw: 95.3 >= 80). Riego activado."
2026-07-02,21:39:23,maceta1,132,128,,,,560.8333333333334,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,21:39:23,maceta2,95,97,,,,320.0,0.0,13.5,50.0,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,21:39:41,maceta1,135,137,,,,560.8333333333334,0.0002,17.0,47.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,21:39:41,maceta2,96,98,,,,320.4166666666667,0.0001,13.1,50.4,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,21:40:00,maceta1,113,115,64,,64,558.75,0.0004,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,21:40:00,maceta2,96,101,81,79,80,320.4166666666667,0.0002,13.1,50.4,0,0,0,
2026-07-02,21:40:13,maceta1,112,115,,,,560.4166666666667,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,21:40:13,maceta2,93,95,,,,320.4166666666667,0.0,13.0,50.2,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,22:10:17,maceta1,125,128,,,,0.0,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,22:10:17,maceta2,92,95,,,,0.0,0.0,12.9,50.3,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,22:40:20,maceta1,124,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,22:40:20,maceta2,93,93,82,81,81,0.0,0.0,11.5,51.6,0,0,0,
2026-07-02,23:10:23,maceta1,123,128,66,,66,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,23:10:23,maceta2,94,94,82,82,82,0.0,0.0,10.7,52.2,0,0,0,
2026-07-02,23:40:25,maceta1,121,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,23:40:25,maceta2,93,95,82,82,82,0.0,0.0,10.4,52.6,0,0,0,
2026-07-03,00:10:28,maceta1,120,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,00:10:28,maceta2,93,94,82,81,81,0.0,0.0,10.2,53.1,0,0,0,
2026-07-03,00:40:31,maceta1,124,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,00:40:31,maceta2,94,94,82,81,81,0.0,0.0,10.0,53.5,0,0,0,
2026-07-03,01:10:34,maceta1,123,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,01:10:34,maceta2,92,94,82,82,82,0.0,0.0,9.9,54.0,0,0,0,
2026-07-03,01:40:36,maceta1,123,128,66,,66,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,01:40:36,maceta2,93,94,82,82,82,0.0,0.0,9.8,54.3,0,0,0,
2026-07-03,02:10:39,maceta1,128,128,66,,66,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,02:10:39,maceta2,93,94,82,82,82,0.0,0.0,9.7,54.4,0,0,0,
2026-07-03,02:40:42,maceta1,119,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,02:40:42,maceta2,92,94,82,82,82,0.0,0.0,9.6,54.5,0,0,0,
2026-07-03,03:10:45,maceta1,123,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,03:10:45,maceta2,93,94,82,82,82,0.0,0.0,9.5,54.5,0,0,0,
2026-07-03,03:40:47,maceta1,120,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,03:40:47,maceta2,93,94,82,82,82,0.0,0.0,9.4,54.5,0,0,0,
2026-07-03,04:10:50,maceta1,120,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,04:10:50,maceta2,94,94,82,82,82,0.0,0.0,9.4,54.3,0,0,0,
2026-07-03,04:40:53,maceta1,119,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,04:40:53,maceta2,93,94,82,82,82,0.0,0.0,9.2,54.3,0,0,0,
2026-07-03,05:10:56,maceta1,124,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,05:10:56,maceta2,94,94,82,82,82,0.0,0.0,9.2,54.0,0,0,0,
2026-07-03,05:40:58,maceta1,119,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,05:40:58,maceta2,93,93,82,82,82,0.0,0.0,9.0,54.3,0,0,0,
2026-07-03,06:11:01,maceta1,119,128,68,,68,0.0,0.0,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,06:11:01,maceta2,92,94,82,82,82,1.6666666666666667,0.0001,9.0,53.8,0,0,0,
2026-07-03,06:41:04,maceta1,115,128,69,,69,160.0,1.0447,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,06:41:04,maceta2,92,94,82,82,82,1.6666666666666667,0.0001,8.9,53.6,1,0,0,
2026-07-03,07:11:07,maceta1,119,128,69,,69,165.41666666666669,2.0896,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,07:11:07,maceta2,93,94,82,82,82,1615.4166666666667,1.0934,8.9,53.6,1,0,0,
2026-07-03,07:41:09,maceta1,120,128,69,,69,166.66666666666669,3.1346,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,07:41:09,maceta2,93,95,82,81,81,1597.0833333333335,2.1861,10.6,49.6,1,0,0,
2026-07-03,08:11:12,maceta1,120,128,68,,68,162.08333333333334,4.1794,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,08:11:12,maceta2,94,95,82,81,81,1563.3333333333335,3.2776,10.7,49.0,1,0,0,
2026-07-03,08:41:15,maceta1,120,128,68,,68,167.08333333333334,5.2243,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,08:41:15,maceta2,94,94,82,81,81,1636.25,4.3715,10.7,48.4,1,0,0,
2026-07-03,09:11:18,maceta1,119,128,68,,68,160.0,6.269,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,09:11:18,maceta2,93,93,82,82,82,1615.4166666666667,5.4648,10.7,48.1,1,0,0,
2026-07-03,09:41:20,maceta1,123,128,68,,68,164.16666666666669,7.3138,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,09:41:20,maceta2,93,94,82,82,82,1619.1666666666667,6.5581,10.6,48.0,1,0,0,
2026-07-03,10:11:23,maceta1,120,128,68,,68,166.66666666666669,8.3587,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,10:11:23,maceta2,94,94,82,82,82,1601.6666666666667,7.6509,10.6,47.9,1,0,0,
2026-07-03,10:41:26,maceta1,119,128,68,,68,166.66666666666669,9.4036,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,10:41:26,maceta2,93,94,82,82,82,1567.9166666666667,8.7425,10.6,47.8,1,0,0,
2026-07-03,11:11:28,maceta1,116,128,69,,69,169.16666666666669,10.4486,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,11:11:28,maceta2,93,93,82,82,82,1605.8333333333335,9.8354,10.5,47.2,1,0,0,
2026-07-03,11:41:31,maceta1,120,128,69,,69,177.91666666666669,11.4939,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,11:41:31,maceta2,94,93,82,82,82,1598.75,10.9281,10.6,47.2,1,0,0,
2026-07-03,12:11:34,maceta1,115,128,70,,70,172.91666666666669,12.539,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,12:11:34,maceta2,92,94,82,82,82,1569.5833333333335,12.0198,10.6,47.6,1,0,0,
2026-07-03,12:41:37,maceta1,120,128,69,,69,183.33333333333334,13.5845,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,12:41:37,maceta2,94,94,82,82,82,1597.5,13.1124,10.6,47.7,1,0,0,
2026-07-03,13:11:39,maceta1,124,128,68,,68,175.83333333333334,14.6297,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,13:11:39,maceta2,94,95,82,81,81,1628.3333333333335,14.2061,10.6,47.7,0,0,0,
2026-07-03,13:41:42,maceta1,120,128,67,,67,17.916666666666668,14.6303,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,13:41:42,maceta2,94,94,82,81,81,13.333333333333334,14.2065,10.7,47.8,0,0,0,
2026-07-03,14:11:45,maceta1,120,128,67,,67,17.916666666666668,14.6309,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,14:11:45,maceta2,93,93,82,82,82,13.333333333333334,14.207,8.9,50.3,0,0,0,
2026-07-03,14:41:47,maceta1,124,128,67,,67,17.5,14.6315,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,14:41:47,maceta2,93,94,82,82,82,12.916666666666668,14.2074,8.8,51.2,0,0,0,
2026-07-03,15:11:50,maceta1,124,128,67,,67,26.666666666666668,14.6324,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,15:11:50,maceta2,93,94,82,82,82,19.583333333333336,14.2081,8.7,51.8,0,0,0,
2026-07-03,15:41:53,maceta1,120,128,67,,67,592.9166666666667,14.6522,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,15:41:53,maceta2,94,94,82,82,82,347.9166666666667,14.2197,8.7,51.6,0,0,0,
2026-07-03,16:12:15,maceta1,109,111,69,,69,414.58333333333337,14.6662,10.8,59.1,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1"
2026-07-03,16:12:15,maceta2,95,94,82,82,82,170.41666666666669,14.2254,9.0,52.6,0,0,0,
2026-07-03,16:55:19,maceta1,160,145,,,,403.33333333333337,0.0,11.0,55.8,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:55:19,maceta2,93,93,,,,162.5,0.0,9.0,54.4,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:55:28,maceta1,160,147,,,,395.4166666666667,0.0,11.0,54.8,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:55:28,maceta2,93,96,,,,162.5,0.0,9.0,52.5,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:55:47,maceta1,161,128,,,,394.1666666666667,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,16:55:47,maceta2,95,96,,,,162.08333333333334,0.0,9.0,52.5,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:55:58,maceta1,171,150,,,,398.75,0.0,11.1,55.1,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:55:58,maceta2,95,97,,,,162.5,0.0,9.0,53.0,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:56:10,maceta1,172,136,,,,404.58333333333337,0.0,11.2,54.4,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:56:10,maceta2,94,107,,,,162.08333333333334,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,16:56:22,maceta1,173,135,,,,404.58333333333337,0.0,11.2,53.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:56:22,maceta2,94,94,,,,162.08333333333334,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,16:56:35,maceta1,173,115,,,,402.5,0.0,11.2,53.3,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:56:35,maceta2,93,96,,,,162.5,0.0,9.0,52.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:57:16,maceta1,175,116,,,,386.6666666666667,0.0,11.3,53.2,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:57:16,maceta2,95,128,,,,162.08333333333334,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,16:57:39,maceta1,165,128,,,,386.6666666666667,0.0002,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,16:57:39,maceta2,95,97,,,,162.08333333333334,0.0001,9.1,52.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:58:44,maceta1,175,189,,,,509.58333333333337,0.0,11.6,53.1,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:58:44,maceta2,94,95,,,,162.08333333333334,0.0,9.2,52.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:58:59,maceta1,164,128,,,,501.25,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,16:58:59,maceta2,93,94,,,,162.08333333333334,0.0,9.2,52.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:59:08,maceta1,173,190,,,,502.08333333333337,0.0,11.7,52.4,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:59:08,maceta2,93,95,,,,161.66666666666669,0.0,9.2,52.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:59:18,maceta1,173,190,,,,502.9166666666667,0.0,11.7,52.2,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:59:18,maceta2,93,94,,,,161.66666666666669,0.0,9.2,52.7,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:59:40,maceta1,160,184,,,,513.3333333333334,0.0002,11.9,52.8,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,16:59:40,maceta2,93,95,,,,161.66666666666669,0.0001,9.2,52.7,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:05:07,maceta1,173,191,,,,590.4166666666667,0.0,12.8,49.0,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:05:07,maceta2,94,95,,,,270.0,0.0,9.3,52.7,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:05:30,maceta1,128,128,,,,595.8333333333334,0.0003,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:05:30,maceta2,94,95,,,,268.75,0.0001,9.7,51.7,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:05:53,maceta1,,,,,,571.25,0.0005,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:05:53,maceta2,,,,,,269.58333333333337,0.0002,9.7,51.8,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:06:14,maceta1,,,,,,590.8333333333334,0.0007,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:06:14,maceta2,,,,,,269.58333333333337,0.0003,9.7,52.2,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:06:35,maceta1,,,,,,595.8333333333334,0.001,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:06:35,maceta2,,,,,,269.58333333333337,0.0004,9.7,51.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:06:56,maceta1,,,,,,574.5833333333334,0.0012,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:06:56,maceta2,,,,,,269.58333333333337,0.0005,9.7,51.6,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:07:18,maceta1,,,,,,575.4166666666667,0.0014,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:07:18,maceta2,,,,,,269.1666666666667,0.0007,9.8,51.6,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:07:39,maceta1,,,,,,595.0,0.0017,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:07:39,maceta2,,,,,,269.58333333333337,0.0008,9.8,51.7,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:08:00,maceta1,,,,,,574.1666666666667,0.0019,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:08:00,maceta2,,,,,,268.75,0.0009,9.8,51.7,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:08:21,maceta1,,,,,,570.4166666666667,0.0021,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:08:21,maceta2,,,,,,268.75,0.001,9.8,51.5,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:08:43,maceta1,,,,,,572.0833333333334,0.0023,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,17:08:43,maceta2,,,,,,268.33333333333337,0.0011,9.8,51.5,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:09:04,maceta1,,,,,,569.5833333333334,0.0026,13.3,47.4,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:09:04,maceta2,,,,,,267.9166666666667,0.0012,9.8,51.4,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:09:25,maceta1,,,,,,570.0,0.0028,13.3,47.3,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:09:25,maceta2,,,,,,267.9166666666667,0.0013,9.9,51.5,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-03,17:09:46,maceta1,,,,,,578.75,0.003,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
